TIME,RPM,TPS,Tensão_da_Bateria,Temp._do_motor,Temperatura_do_óleo,Temp._do_Ar,Pressão_de_Óleo,Pressão_diferencial_de_combustível,Sonda_Geral,Vazão_da_bancada_A,WPS,Pressão_do_freio,Pressão_da_embreagem,Amortecedor_dianteiro_esquerdo,Amortecedor_traseiro_esquerdo,Velocidade_da_roda_frontal_direita,Velocidade_da_roda_frontal_esquerda,Velocidade_da_roda_traseira_esquerda,Marcha,Força_G_aceleração,Força_G_lateral
137.560,9103,29.3,13.44,94.5,99.7,32.1,4.50,3.04,0.958,18.10,13.10,7.5,13.6,53.330,54.650,51.9,0.0,47.0,2,0.267,0.659
137.600,9150,29.2,13.44,94.5,99.7,32.1,4.56,3.04,0.963,18.09,11.03,7.5,13.7,53.310,54.620,52.9,0.0,47.7,2,0.286,0.601
137.640,9236,29.2,13.44,94.5,99.7,32.1,4.61,3.04,0.967,18.25,9.13,7.3,13.4,53.340,54.620,52.1,0.0,48.2,2,0.309,0.520
137.680,9312,29.2,13.44,94.5,99.8,32.1,4.63,3.04,0.968,18.35,5.26,7.2,13.1,53.370,54.630,53.3,0.0,48.9,2,0.328,0.438
137.720,9406,29.1,13.44,94.6,99.8,32.2,4.60,3.04,0.972,18.48,2.36,7.0,12.8,53.340,54.680,53.3,0.0,50.1,2,0.351,0.339
137.760,9516,28.9,13.44,94.6,99.8,32.2,4.63,3.04,0.980,18.72,0.83,7.1,13.1,53.340,54.680,53.8,0.0,48.7,2,0.342,0.256
137.800,9624,28.0,13.44,94.6,99.8,32.2,4.70,3.04,0.984,18.95,-3.93,6.7,13.7,53.330,54.710,53.5,0.0,36.9,2,0.292,0.164
137.840,9703,25.9,13.44,94.6,99.8,32.2,4.85,3.04,0.977,18.98,-12.70,6.2,13.9,53.420,55.010,54.9,0.0,41.6,2,0.298,0.106
137.880,9752,25.5,13.44,94.6,99.8,32.2,4.95,3.04,0.983,18.72,-21.40,5.3,13.3,53.370,55.050,55.8,0.0,29.6,2,0.330,0.020
137.920,9839,25.4,13.43,94.6,99.8,32.2,4.96,3.04,0.971,18.46,-23.45,5.9,13.8,53.420,54.990,56.3,0.0,28.2,2,0.346,-0.091
137.960,9944,25.4,13.43,94.6,99.8,32.2,4.97,3.04,0.951,18.32,-23.68,6.1,14.0,53.400,55.040,54.9,0.0,27.9,2,0.305,-0.256
138.000,10038,25.3,13.43,94.6,99.8,32.2,5.02,3.03,0.932,18.23,-24.01,6.0,14.7,53.340,55.550,56.2,0.0,27.8,2,0.249,-0.377
138.040,10092,25.3,13.43,94.6,99.8,32.2,5.07,3.04,0.917,18.16,-24.49,6.2,15.4,53.330,56.010,56.3,0.0,27.8,2,0.237,-0.406
138.080,10184,25.2,13.43,94.6,99.8,32.2,5.08,3.04,0.901,18.19,-25.14,6.3,14.3,53.310,56.000,56.6,0.0,27.8,2,0.229,-0.438
138.120,10294,25.3,13.43,94.7,99.8,32.2,5.09,3.04,0.894,18.36,-26.60,6.4,15.1,53.360,55.920,57.2,0.0,27.8,2,0.199,-0.512
138.160,10332,25.2,13.43,94.7,99.8,32.2,5.09,3.04,0.894,18.32,-27.50,6.5,15.2,53.450,55.940,55.2,0.0,27.8,2,0.169,-0.573
138.200,10297,25.0,13.43,94.7,99.8,32.2,5.11,3.03,0.888,18.14,-28.74,7.4,15.6,53.430,56.100,55.4,0.0,27.8,2,0.143,-0.617
138.240,10126,24.5,13.43,94.7,99.8,32.2,5.09,3.04,0.881,17.67,-32.64,11.1,16.2,53.400,56.130,55.6,0.0,27.7,2,0.127,-0.676
138.280,9643,24.5,13.43,94.7,99.8,32.1,4.96,3.05,0.895,16.59,-39.20,23.6,18.6,53.390,56.360,57.5,0.0,27.5,2,0.125,-0.715
138.320,9129,24.5,13.44,94.7,99.8,32.1,4.71,3.04,1.092,16.21,-42.06,47.2,23.3,53.670,56.250,57.8,0.0,26.4,2,0.109,-0.764
138.360,8614,24.5,13.44,94.7,99.8,32.1,4.38,3.03,1.785,16.84,-43.83,59.2,29.3,53.760,56.300,57.5,0.0,19.2,3,0.068,-0.872
138.400,8560,24.4,13.44,94.7,99.8,32.1,4.22,3.03,2.185,17.82,-48.28,62.2,29.5,53.520,56.430,55.7,0.0,2.7,3,0.033,-0.956
138.440,8589,24.2,13.44,94.7,99.8,32.1,4.18,3.03,2.216,17.59,-49.31,56.3,28.5,53.480,56.840,53.5,0.0,0.7,2,0.021,-0.999
